name,trace,lat,lng,country_id
Koforidua,Koforidua,6.0904,-0.26,288
Winneba,Winneba,5.3504,-0.63,288
Accra,Accra,5.55,-0.2167,288
Tema,Tema,5.6404,0.01,288
Obuasi,Obuasi,6.1904,-1.66,288
Gibraltar,Gibraltar,36.1324,-5.3781,292
Nord,Nord,81.7166,-17.8,304
Sisimiut,Sisimiut,66.95,-53.6666,304
Qaqortoq,Qaqortoq,60.7289,-46.0364,304
Ilulissat,Ilulissat,69.2167,-51.1,304
Savissivik,Savissivik,76.0195,-65.1125,304
Tasiilaq,Tasiilaq,65.6019,-37.6337,304
Qaanaaq,Qaanaaq,77.4835,-69.3322,304
Ittoqqortoormiit,Ittoqqortoormiit,70.4834,-21.9667,304
Kulusuk,Kulusuk,65.5666,-37.1833,304
Timmiarmiut,Timmiarmiut,62.5333,-42.2167,304
Qeqertasuaq,Qeqertasuaq,69.2442,-53.5652,304
Narsarsuaq,Narsarsuaq,61.1666,-45.4166,304
Kullorsuaq,Kullorsuaq,74.5781,-57.225,304
Paamiut,Paamiut,62.0041,-49.6351,304
Tasiusaq,Tasiusaq,73.369,-56.0598,304
Upernavik,Upernavik,72.7094,-56.1417,304
Qasigiannguit,Qasigiannguit,68.8193,-51.1785,304
Kangersuatsiaq,Kangersuatsiaq,72.3796,-55.5491,304
Nuussuaq,Nuussuaq,74.121,-57.0674,304
Uummannaq,Uummannaq,70.675,-52.1229,304
Nuuk,Nuuk,64.1983,-51.7327,304
Bansang,Bansang,13.4336,-14.65,270
Banjul,Banjul,13.4539,-16.5917,270
Basse Santa Su,Basse Santa Su,13.31,-14.223,270
Brikama,Brikama,13.2804,-16.6599,270
Georgetown,Georgetown,13.551,-14.767,270
Kerewan,Kerewan,13.494,-16.095,270
Mansa Konko,Mansa Konko,13.3773,-15.6786,270
Kanifing,Kanifing,13.4464,-16.6744,270
Conakry,Conakry,9.5315,-13.6802,324
Faranah,Faranah,10.0404,-10.75,324
Kankan,Kankan,10.39,-9.31,324
Labé,Labe,11.32,-12.3,324
Boké,Boke,10.94,-14.3,324
Mamou,Mamou,10.3804,-12.1,324
Kindia,Kindia,10.06,-12.87,324
Kamsar,Kamsar,10.6854,-14.605,324
Nzérékoré,Nzerekore,7.76,-8.83,324
Fria,Fria,10.3804,-13.55,324
Forecariah,Forecariah,9.43,-13.098,324
Yomou,Yomou,7.5704,-9.27,324
Tongue,Tongue,11.44,-11.67,324
Télimélé,Telimele,10.905,-13.043,324
Siguiri,Siguiri,11.4171,-9.1666,324
Pita,Pita,11.08,-12.401,324
Mali,Mali,12.084,-12.301,324
Macenta,Macenta,8.5504,-9.48,324
Kouroussa,Kouroussa,10.653,-9.892,324
Koundara,Koundara,12.48,-13.296,324
Kissidougou,Kissidougou,9.1905,-10.12,324
Kérouané,Kerouane,9.2704,-9.02,324
Gueckedou,Gueckedou,8.554,-10.151,324
Gaoual,Gaoual,11.754,-13.213,324
Dinguiraye,Dinguiraye,11.299,-10.726,324
Dabola,Dabola,10.748,-11.109,324
Boffa,Boffa,10.185,-14.043,324
Beyla,Beyla,8.687,-8.657,324
Dalaba,Dalaba,10.656,-12.272,324
Basse-Terre,Basse-Terre,16,-61.7167,312
Pointe-à-Pitre,Pointe-a-Pitre,16.2415,-61.533,312
Basse-terre,Basse-terre,16.2304,-61.44,312
Malabo,Malabo,3.75,8.7833,226
Palé,Pale,-1.4014,5.6325,226
Evinayong,Evinayong,1.45,10.5667,226
Mongomo,Mongomo,1.6337,11.3166,226
Bata,Bata,1.87,9.77,226
Ebebiyín,Ebebiyin,2.1511,11.3353,226
Calatrava,Calatrava,1.1164,9.4186,226
Luba,Luba,3.45,8.55,226
Komatini,Komatini,41.1333,25.4167,300
Athens,Athens,37.9833,23.7333,300
Ermoupoli,Ermoupoli,37.4504,24.9333,300
Patra,Patra,38.23,21.73,300
Lamia,Lamia,38.899,22.434,300
Tripoli,Tripoli,37.5091,22.3794,300
Mitilini,Mitilini,39.1104,26.5546,300
Hania,Hania,35.5122,24.0156,300
Sitia,Sitia,35.2004,26.0986,300
Seres,Seres,41.086,23.5497,300
Iraklio,Iraklio,35.325,25.1305,300
Polygyros,Polygyros,40.381,23.453,300
Thessaloniki,Thessaloniki,40.6961,22.885,300
Xanthi,Xanthi,41.1418,24.8836,300
Kerkira,Kerkira,39.6154,19.9147,300
Kavala,Kavala,40.9412,24.4018,300
Kozáni,Kozani,40.3007,21.789,300
Alexandroupoli,Alexandroupoli,40.8486,25.8744,300
Katerini,Katerini,40.2723,22.5025,300
Ioanina,Ioanina,39.6679,20.8509,300
Volos,Volos,39.37,22.95,300
Larissa,Larissa,39.6304,22.42,300
Piraeus,Piraievs,37.95,23.7,300
Agrinio,Agrinio,38.6218,21.4077,300
Pirgos,Pirgos,37.6837,21.45,300
Chalkida,Chalkida,38.464,23.6124,300
Sparti,Sparti,37.0737,22.4297,300
Kalamata,Kalamata,37.0389,22.1142,300
Hios,Hios,38.3681,26.1358,300
Rodos,Rodos,36.4412,28.2225,300
Kos,Kos,36.8937,27.2888,300
Grytviken,Grytviken,-54.2806,-36.508,239
San Jose,San Jose,13.9397,-90.82,320
Mazatenango,Mazatenango,14.5304,-91.51,320
Cuilapa,Cuilapa,14.279,-90.298,320
Cobán,Coban,15.47,-90.38,320
Jutiapa,Jutiapa,14.29,-89.9,320
Retalhuleu,Retalhuleu,14.5371,-91.677,320
Livingston,Livingston,15.8307,-88.7562,320
San Luis,San Luis,16.2,-89.44,320
San Marcos,San Marcos,14.966,-91.8,320
Flores,Flores,16.9337,-89.8833,320
Escuintla,Escuintla,14.3004,-90.78,320
Salamá,Salama,15.103,-90.314,320
Chiquimula,Chiquimula,14.797,-89.544,320
Chimaltenango,Chimaltenango,14.662,-90.82,320
El Progreso,El Progreso,14.85,-90.0167,320
Antigua Guatemala,Antigua Guatemala,14.5667,-90.7333,320
Jalapa,Jalapa,14.633,-89.989,320
Quetzaltenango,Quetzaltenango,14.83,-91.52,320
Puerto Barrios,Puerto Barrios,15.7175,-88.5927,320
Totonicapán,Totonicapan,14.914,-91.358,320
Zacapa,Zacapa,14.972,-89.529,320
Sololá,Solola,14.773,-91.183,320
Guatemala,Guatemala,14.6211,-90.527,320
La Libertad,La Libertad,16.7804,-90.12,320
Huehuetenango,Huehuetenango,15.3204,-91.47,320
Santa Cruz Del Quiche,Santa Cruz Del Quiche,15.0333,-91.1333,320
Hagåtña,Hagta,13.4745,144.7504,316
Maina,Maina,13.4692,144.7332,316
Fulacunda,Fulacunda,11.773,-15.195,624
Farim,Farim,12.493,-15.227,624
Bafatá,Bafata,12.167,-14.666,624
Bissau,Bissau,11.865,-15.5984,624
Bolama,Bolama,11.583,-15.4828,624
Buba,Buba,11.5889,-14.9958,624
Cacheu,Cacheu,12.269,-16.165,624
Catió,Catio,11.2167,-15.1667,624
Gabú,Gabu,12.28,-14.234,624
Quinhámel,Quinhamel,11.8869,-15.8556,624
Corriverton,Corriverton,5.9,-57.17,328
Georgetown,Georgetown,6.802,-58.167,328
Fort Wellington,Fort Wellington,6.3909,-57.6038,328
Bartica,Bartica,6.4104,-58.63,328
New Amsterdam,New Amsterdam,6.25,-57.53,328
Mabaruma,Mabaruma,8.2,-59.78,328
Vreed-en-Hoop,Vreed-en-Hoop,6.8093,-58.198,328
Mahdia,Mahdia,5.2667,-59.15,328
Linden,Linden,5.99,-58.27,328
Lethem,Lethem,3.39,-59.8,328
Anna Regina,Anna Regina,7.2704,-58.5001,328
Anna Regina,Anna Regina,7.2635,-58.4804,328
Ituni,Ituni,5.43,-58.25,328
Hong Kong,Hong Kong,22.305,114.185,344
Tegucigalpa,Tegucigalpa,14.102,-87.2175,340
Yoro,Yoro,15.06,-87.29,340
Brus Laguna,Brus Laguna,15.7504,-84.48,340
La Ceiba,La Ceiba,15.7631,-86.797,340
Choluteca,Choluteca,13.3007,-87.1908,340
Trujillo,Trujillo,15.9104,-85.96,340
Comayagua,Comayagua,14.4604,-87.65,340
Santa Rosa de Copán,Santa Rosa de Copan,14.77,-88.78,340
San Pedro Sula,San Pedro Sula,15.5,-88.03,340
Yuscarán,Yuscaran,13.944,-86.851,340
Puerto Lempira,Puerto Lempira,15.262,-83.7716,340
La Esperanza,La Esperanza,14.333,-88.1667,340
Roatán,Roatan,16.33,-86.519,340
La Paz,La Paz,14.32,-87.684,340
Gracias,Gracias,14.5833,-88.5833,340
Nueva Ocotepeque,Nueva Ocotepeque,14.437,-89.182,340
Juticalpa,Juticalpa,14.6704,-86.23,340
Santa Bárbara,Santa Barbara,14.919,-88.236,340
Nacaome,Nacaome,13.53,-87.49,340
Yoro,Yoro,15.1375,-87.1278,340
Šibenik,Sibenik,43.7272,15.9058,191
Slavonski Brod,Slavonski Brod,45.1603,18.0156,191
Požega,Pozega,45.3403,17.6853,191
Virovitica,Virovitica,45.8319,17.3839,191
Rijeka,Rijeka,45.33,14.45,191
Krapina,Krapina,46.1608,15.8789,191
Dubrovnik,Dubrovnik,42.6609,18.0914,191
Sisak,Sisak,45.4661,16.3783,191
Osijek,Osijek,45.5504,18.68,191
Koprivnica,Koprivnica,46.1628,16.8275,191
Čakovec,Cakovec,46.3844,16.4339,191
Vukovar,Vukovar,45.3433,18.9997,191
Zadar,Zadar,44.1201,15.2623,191
Gospić,Gospic,44.5461,15.3747,191
Varaždin,Varazdin,46.3044,16.3378,191
Split,Split,43.5204,16.47,191
Pazin,Pazin,45.2403,13.9367,191
Zagreb,Zagreb,45.8,16,191
Karlovac,Karlovac,45.4872,15.5478,191
Bjelovar,Bjelovar,45.8986,16.8489,191
Pula,Pula,44.8687,13.8481,191
Port-au-Prince,Port-au-Prince,18.541,-72.336,332
Port-De-Paix,Port-De-Paix,19.9318,-72.8295,332
Cap-Haïtien,Cap-Haitien,19.7592,-72.2125,332
Gonaïves,Gonaives,19.4504,-72.6832,332
Hinche,Hinche,19.143,-72.004,332
Fort-Liberté,Fort-Liberte,19.6656,-71.8448,332
Jacmel,Jacmel,18.235,-72.537,332
Miragoâne,Miragoane,18.4411,-73.0883,332
Les Cayes,Les Cayes,18.2004,-73.75,332
Jérémie,Jeremie,18.6339,-74.1184,332
Szolnok,Szolnok,47.1864,20.1794,348
Hódmezővásárhely,Hodmezovasarhely,46.4167,20.3333,348
Nagykanizsa,Nagykanizsa,46.5142,16.9717,348
Nyíregyháza,Nyiregyhaza,47.9653,21.7187,348
Budapest,Budapest,47.5,19.0833,348
Békéscsaba,Bekescsaba,46.672,21.101,348
Eger,Eger,46.4,17.5833,348
Zalaegerszeg,Zalaegerszeg,46.844,16.84,348
Szeged,Szeged,46.2504,20.15,348
Kaposvár,Kaposvar,46.367,17.8,348
Sopron,Sopron,47.6833,16.6,348
Kecskemét,Kecskemet,46.9,19.7,348
Debrecen,Debrecen,47.5305,21.63,348
Miskolc,Miskolc,48.1004,20.78,348
Szombathely,Szombathely,47.2253,16.6287,348
Dunaújváros,Dunaujvaros,46.9807,18.9327,348
Veszprém,Veszprem,47.091,17.911,348
Salgótarján,Salgotarjan,48.105,19.826,348
Székesfehérvár,Szekesfehervar,47.1947,18.4081,348
Győr,Gyor,47.7004,17.63,348
Tatabánya,Tatabanya,47.55,18.433,348
Pécs,Pecs,46.0804,18.22,348
Szekszárd,Szekszard,46.344,18.713,348
Eger,Eger,47.895,20.383,348
Vác,Vac,47.7837,19.1332,348
Sukabumi,Sukabumi,-6.9096,106.9,360
Surakarta,Surakarta,-7.565,110.825,360
Bogor,Bogor,-6.57,106.75,360
Magelang,Magelang,-7.4696,110.18,360
Majene,Majene,-3.5336,118.966,360
Ende,Ende,-8.8623,121.6489,360
Maumere,Maumere,-8.6189,122.2123,360
Kediri,Kediri,-7.7896,112,360
Sibolga,Sibolga,1.75,98.8,360
Binjai,Binjai,3.6204,98.5001,360
Tebingtinggi,Tebingtinggi,3.3304,99.13,360
Lhokseumawe,Lhokseumawe,5.1914,97.1415,360
Bekasi,Bekasi,-6.2173,106.9723,360
Malang,Malang,-7.98,112.61,360
Pakalongan,Pakalongan,-6.8796,109.67,360
Madiun,Madiun,-7.6346,111.515,360
Tegal,Tegal,-6.8696,109.12,360
Cirebon,Cirebon,-6.7333,108.5666,360
Medan,Medan,3.58,98.65,360
Salatiga,Salatiga,-7.3095,110.4901,360
Poso,Poso,-1.3896,120.76,360
Surabaya,Surabaya,-7.2492,112.7508,360
Jakarta,Jakarta,-6.1744,106.8294,360
Pematangsiantar,Pematangsiantar,2.9614,99.0615,360
Probolinggo,Probolinggo,-7.7496,113.15,360
Pasuruan,Pasuruan,-7.6296,112.9,360
Mojokerto,Mojokerto,-7.4696,112.43,360
Baubau,Baubau,-5.4699,122.6163,360
Parepare,Parepare,-4.0167,119.6333,360
Blitar,Blitar,-8.0696,112.15,360
Watampone,Watampone,-4.5328,120.3334,360
Raba,Raba,-8.45,118.7666,360
Tuban,Tuban,-6.8995,112.05,360
Pati,Pati,-6.7415,111.0347,360
Kotabumi,Kotabumi,-4.8333,104.9,360
Denpasar,Denpasar,-8.65,115.22,360
Kuta,Kuta,-8.7151,115.1841,360
Biak,Biak,-1.1615,136.0485,360
Perabumulih,Perabumulih,-3.4432,104.2315,360
Sungaipenuh,Sungaipenuh,-2.0631,101.3964,360
Manado,Manado,1.48,124.85,360
Timika,Timika,-4.5496,136.89,360
Amahai,Amahai,-3.3281,128.9405,360
Telukbutun,Telukbutun,4.217,108.2,360
Sampit,Sampit,-2.5329,112.95,360
Martapura,Martapura,-3.4135,114.8365,360
Jambi,Jambi,-1.59,103.61,360
Tanjungpandan,Tanjungpandan,-2.75,107.65,360
Sumenep,Sumenep,-7.0049,113.8496,360
Tarakan,Tarakan,3.3,117.633,360
Sorong,Sorong,-0.8554,131.285,360
Singkawang,Singkawang,0.912,108.9655,360
Bukittinggi,Bukittinggi,-0.3031,100.3615,360
Tasikmalaya,Tasikmalaya,-7.3254,108.2147,360
Sawahlunto,Sawahlunto,-0.6663,100.7833,360
Langsa,Langsa,4.6736,97.9664,360
Ruteng,Ruteng,-8.6118,120.4698,360
Merauke,Merauke,-8.4932,140.4018,360
Banyuwangi,Banyuwangi,-8.195,114.3696,360
Jember,Jember,-8.1727,113.6873,360
Nabire,Nabire,-3.3515,135.5134,360
Lahat,Lahat,-3.8,103.5333,360
Cilacap,Cilacap,-7.7188,109.0154,360
Indramayu,Indramayu,-6.3356,108.319,360
Praya,Praya,-8.7223,116.2923,360
Waingapu,Waingapu,-9.6582,120.253,360
Ternate,Ternate,0.793,127.363,360
Kualakapuas,Kualakapuas,-3.0996,114.35,360
Balikpapan,Balikpapan,-1.25,116.83,360
Bontang,Bontang,0.1333,117.5,360
Singaraja,Singaraja,-8.1152,115.0944,360
Pinrang,Pinrang,-3.7857,119.6522,360
Makale,Makale,-3.0968,119.8531,360
Palopo,Palopo,-3.0999,120.2363,360
Luwuk,Luwuk,-0.9396,122.79,360
Tarutung,Tarutung,2.0171,98.9667,360
Padangsidempuan,Padangsidempuan,1.3887,99.2734,360
Padangpanjang,Padangpanjang,-0.4496,100.4167,360
Ambon,Ambon,-3.7167,128.2,360
Padang,Padang,-0.96,100.36,360
Banda Aceh,Banda Aceh,5.55,95.32,360
Bandar Lampung,Bandar Lampung,-5.43,105.27,360
Bandung,Bandung,-6.95,107.57,360
Bandjarmasin,Bandjarmasin,-3.33,114.5801,360
Bengkulu,Bengkulu,-3.8,102.27,360
Gorontalo,Gorontalo,0.55,123.07,360
Jayapura,Jayapura,-2.533,140.7,360
Kendari,Kendari,-3.9553,122.5973,360
Kupang,Kupang,-10.1787,123.583,360
Ujungpandang,Ujungpandang,-5.14,119.432,360
Mamuju,Mamuju,-2.6806,118.8861,360
Manokwari,Manokwari,-0.8711,134.0693,360
Palangkaraya,Palangkaraya,-2.2096,113.91,360
Palembang,Palembang,-2.98,104.75,360
Palu,Palu,-0.907,119.833,360
Pangkalpinang,Pangkalpinang,-2.08,106.15,360
Pekanbaru,Pekanbaru,0.565,101.425,360
Pontianak,Pontianak,-0.03,109.32,360
Samarinda,Samarinda,-0.5,117.15,360
Semarang,Semarang,-6.9666,110.42,360
Serang,Serang,-6.11,106.1496,360
Tanjung Selor,Tanjung Selor,2.8375,117.3653,360
Tanjungpinang,Tanjungpinang,0.9168,104.4714,360
Yogyakarta,Yogyakarta,-7.78,110.375,360
Mataram,Mataram,-8.5795,116.135,360
Sofifi,Sofifi,0.7373,127.5588,360
Tidore,Tidore,0.6964,127.436,360
Sligo,Sligo,54.2671,-8.4833,372
Mullingar,Mullingar,53.5333,-7.35,372
Drogheda,Drogheda,53.7193,-6.3478,372
Dundalk,Dundalk,54.0004,-6.4167,372
Muineachan,Muineachan,54.25,-6.9667,372
Port Laoise,Port Laoise,53.0322,-7.3,372
Longford,Longford,53.7333,-7.8,372
Shannon,Shannon,52.7038,-8.8641,372
Tralee,Tralee,52.2667,-9.7167,372
Lifford,Lifford,54.8319,-7.4836,372
Wicklow,Wicklow,52.975,-6.0494,372
Kilkenny,Kilkenny,52.6545,-7.2523,372
An Cabhán,An Cabhan,53.9908,-7.3606,372
Carrick on Shannon,Carrick on Shannon,53.9469,-8.09,372
Wexford,Wexford,52.3342,-6.4575,372
Donegal,Donegal,54.65,-8.1167,372
Killarney,Killarney,52.0504,-9.5167,372
Ros Comain,Ros Comain,53.6333,-8.1833,372
Galway,Galway,53.2724,-9.0488,372
Cork,Cork,51.8986,-8.4958,372
Dublin,Dublin,53.3331,-6.2489,372
Trim,Trim,53.555,-6.7917,372
Waterford,Waterford,52.2583,-7.1119,372
Limerick,Limerick,52.6647,-8.6231,372
Clonmel,Clonmel,52.355,-7.7039,372
Nenagh,Nenagh,52.8619,-8.1967,372
Swords,Swords,53.4597,-6.2181,372
Dunleary,Dunleary,53.2925,-6.1286,372
Tallaght,Tallaght,53.2878,-6.3411,372
Castlebar,Castlebar,53.85,-9.3,372
Naas,Naas,53.2158,-6.6669,372
Carlow,Carlow,52.8408,-6.9261,372
Ennis,Ennis,52.8436,-8.9864,372
Tullamore,Tullamore,53.2739,-7.4889,372
Jerusalem,Jerusalem,31.7784,35.2066,376
Beer Sheva,Beer Sheva,31.25,34.83,376
Nazareth,Nazareth,32.704,35.2955,376
Tel Aviv-Yafo,Tel Aviv-Yafo,32.08,34.77,376
Haifa,Haifa,32.8204,34.98,376
Ramla,Ramla,31.9167,34.8667,376
Douglas,Douglas,54.1504,-4.48,833
Kavaratti,Kavaratti,10.5626,72.6369,356
New Delhi,New Delhi,28.6,77.2,356
Tezpur,Tezpur,26.6338,92.8,356
Jullundur,Jullundur,31.3349,75.569,356
Navsari,Navsari,20.8504,72.92,356
Asansol,Asansol,23.6833,86.9833,356
Port Blair,Port Blair,11.667,92.736,356
Kota,Kota,25.18,75.835,356
Saharanpur,Saharanpur,29.97,77.55,356
Bhuj,Bhuj,23.2504,69.81,356
Gurgaon,Gurgaon,28.45,77.02,356
Simla,Simla,31.1,77.1666,356
Muzaffarpur,Muzaffarpur,26.1204,85.3799,356
Gaya,Gaya,24.8,85,356
Ratlam,Ratlam,23.3504,75.03,356
Gwalior,Gwalior,26.23,78.1801,356
Baramula,Baramula,34.2004,74.35,356
Guwahati,Guwahati,26.16,91.77,356
Dispur,Dispur,26.144,91.7666,356
Bidar,Bidar,17.9229,77.5175,356
Pune,Pune,18.53,73.85,356
Ahmedabad,Ahmedabad,23.0301,72.58,356
Haldia,Haldia,22.0257,88.0583,356
Bhagalpur,Bhagalpur,25.23,86.98,356
Ujjain,Ujjain,23.1904,75.79,356
Tonk,Tonk,26.1505,75.79,356
Agartala,Agartala,23.8354,91.28,356
Silchar,Silchar,24.7904,92.79,356
Vellore,Vellore,12.9204,79.15,356
Bharatpur,Bharatpur,27.2504,77.5,356
Siliguri,Siliguri,26.7204,88.455,356
Gangtok,Gangtok,27.3333,88.6166,356
Cuttack,Cuttack,20.47,85.8899,356
Alipur Duar,Alipur Duar,26.4837,89.5667,356
Bhubaneshwar,Bhubaneshwar,20.2704,85.8274,356
Dibrugarh,Dibrugarh,27.4833,94.9,356
Jorhat,Jorhat,26.75,94.2167,356
Hospet,Hospet,15.2804,76.375,356
Tuticorin,Tuticorin,8.82,78.13,356
Sangli,Sangli,16.8604,74.575,356
Sholapur,Sholapur,17.6704,75.9,356
Mumbai,Mumbai,19.017,72.857,356
Diu,Diu,20.7197,70.9904,356
Sirsa,Sirsa,29.4904,75.03,356
Mangalore,Mangalore,12.9,74.85,356
Thiruvananthapuram,Thiruvananthapuram,8.5,76.95,356
Kochi,Kochi,10.015,76.2239,356
Bangalore,Bangalore,12.97,77.56,356
Proddatur,Proddatur,14.7504,78.57,356
Tirupati,Tirupati,13.6504,79.42,356
Vadodara,Vadodara,22.31,73.18,356
Surat,Surat,21.2,72.84,356
Aizawl,Aizawl,23.7104,92.72,356
Bhopal,Bhopal,23.25,77.41,356
Hyderabad,Hyderabad,17.4,78.48,356
Chandigarh,Chandigarh,30.72,76.78,356
Gandhinagar,Gandhinagar,23.3004,72.6399,356
Imphal,Imphal,24.8,93.95,356
Kohima,Kohima,25.667,94.1166,356
Lucknow,Lucknow,26.855,80.915,356
Bijapur,Bijapur,16.8354,75.71,356
Chennai,Chennai,13.09,80.28,356
Guntur,Guntur,16.33,80.45,356
Rajahmundry,Rajahmundry,17.0303,81.79,356
Haora,Haora,22.5804,88.3299,356
Raurkela,Raurkela,22.2304,84.83,356
Dhanbad,Dhanbad,23.8004,86.42,356
Bhatpara,Bhatpara,22.8504,88.52,356
Kolkata,Kolkata,22.495,88.3247,356
Shillong,Shillong,25.5705,91.88,356
Puri,Puri,19.8204,85.9,356
Krishnanagar,Krishnanagar,23.3803,88.53,356
Jamshedpur,Jamshedpur,22.7875,86.1975,356
Jodhpur,Jodhpur,26.2918,73.0168,356
Sikar,Sikar,27.6104,75.14,356
Barddhaman,Barddhaman,23.2504,87.865,356
Medinipur,Medinipur,22.3304,87.15,356
Vishakhapatnam,Vishakhapatnam,17.73,83.305,356
Silvassa,Silvassa,20.2666,73.0166,356
Kolhapur,Kolhapur,16.7,74.22,356
Latur,Latur,18.4004,76.57,356
Pondicherry,Pondicherry,11.935,79.83,356
Brahmapur,Brahmapur,19.32,84.8,356
Bhiwandi,Bhiwandi,19.35,73.13,356
Rajkot,Rajkot,22.31,70.8,356
Kalyan,Kalyan,19.2502,73.1602,356
Coimbatore,Coimbatore,11,76.95,356
Nasik,Nasik,20.0004,73.78,356
Porbandar,Porbandar,21.67,69.67,356
Parbhani,Parbhani,19.2704,76.76,356
Akola,Akola,20.71,77.01,356
Ahmednagar,Ahmednagar,19.1104,74.75,356
Aurangabad,Aurangabad,19.8957,75.3203,356
Daman,Daman,20.417,72.85,356
Ranchi,Ranchi,23.37,85.33,356
Itanagar,Itanagar,27.1004,93.6166,356
Raipur,Raipur,21.235,81.635,356
Kozhikode,Kozhikode,11.2504,75.77,356
Machilipatnam,Machilipatnam,16.2004,81.18,356
Khammam,Khammam,17.2804,80.1601,356
Kakinada,Kakinada,16.9675,82.2375,356
Panaji,Panaji,15.492,73.818,356
Bhavnagar,Bhavnagar,21.7784,72.13,356
Karnal,Karnal,29.6804,76.97,356
Rohtak,Rohtak,28.9,76.58,356
Hisar,Hisar,29.17,75.725,356
Abohar,Abohar,30.1204,74.29,356
Agra,Agra,27.1704,78.015,356
Alwar,Alwar,27.5454,76.6049,356
Bhilwara,Bhilwara,25.3504,74.635,356
Udaipur,Udaipur,24.6,73.73,356
Meerut,Meerut,29.0004,77.7,356
Delhi,Delhi,28.67,77.23,356
Rampur,Rampur,28.8154,79.025,356
Ludhiana,Ludhiana,30.9278,75.8723,356
Sonipat,Sonipat,29,77.02,356
Dehra Dun,Dehra Dun,30.3204,78.05,356
Ghaziabad,Ghaziabad,28.6604,77.4084,356
Faridabad,Faridabad,28.4333,77.3167,356
Amravati,Amravati,20.95,77.77,356
Bhiwani,Bhiwani,28.81,76.125,356
Gulbarga,Gulbarga,17.35,76.82,356
Mathura,Mathura,27.5,77.67,356
Hapur,Hapur,28.7437,77.7628,356
Bhilai,Bhilai,21.2167,81.4333,356
Warangal,Warangal,18.01,79.58,356
Raichur,Raichur,16.2104,77.355,356
Firozabad,Firozabad,27.15,78.3949,356
Burhanpur,Burhanpur,21.3004,76.13,356
Ambala,Ambala,30.32,76.82,356
Varanasi,Varanasi,25.33,83,356
Hathras,Hathras,27.6,78.05,356
Shahjahanpur,Shahjahanpur,27.8804,79.905,356
Jabalpur,Jabalpur,23.1751,79.9551,356
Patiala,Patiala,30.3204,76.385,356
Nagpur,Nagpur,21.17,79.09,356
Bulandshahr,Bulandshahr,28.4104,77.8484,356
Nanded,Nanded,19.17,77.3,356
Hoshiarpur,Hoshiarpur,31.52,75.98,356
Aligarh,Aligarh,27.8922,78.0618,356
Mirzapur,Mirzapur,25.1454,82.57,356
Bikaner,Bikaner,28.0304,73.3299,356
Srinagar,Srinagar,34.1,74.815,356
Jhansi,Jhansi,25.453,78.5575,356
Fatehpur,Fatehpur,25.8804,80.8,356
Sagar,Sagar,23.8504,78.75,356
Bahraich,Bahraich,27.6204,81.6699,356
Kanpur,Kanpur,26.46,80.32,356
Gorakhpur,Gorakhpur,26.7504,83.38,356
Jammu,Jammu,32.7118,74.8467,356
Nizamabad,Nizamabad,18.6704,78.1,356
Faizabad,Faizabad,26.7504,82.17,356
Sopore,Sopore,34.3,74.4667,356
Allahabad,Allahabad,25.455,81.84,356
Sambalpur,Sambalpur,21.4704,83.9701,356
Pathankot,Pathankot,32.2703,75.72,356
Bilaspur,Bilaspur,22.0904,82.16,356
Indore,Indore,22.7151,75.865,356
Sitapur,Sitapur,27.63,80.75,356
Malegaon,Malegaon,20.5604,74.525,356
Dhule,Dhule,20.9,74.77,356
Panipat,Panipat,29.4004,76.97,356
Muzaffarnagar,Muzaffarnagar,29.485,77.695,356
Ongole,Ongole,15.5604,80.05,356
Jaipur,Jaipur,26.9211,75.81,356
Moradabad,Moradabad,28.8418,78.7568,356
Pali,Pali,25.7904,73.3299,356
Vijayawada,Vijayawada,16.52,80.63,356
Budaun,Budaun,28.03,79.09,356
Bareilly,Bareilly,28.3454,79.42,356
Aurangabad,Aurangabad,24.7704,84.38,356
Vizianagaram,Vizianagaram,18.1204,83.5,356
Chirala,Chirala,15.8604,80.34,356
Ajmer,Ajmer,26.45,74.64,356
Pilibhit,Pilibhit,28.64,79.81,356
Hindupur,Hindupur,13.7804,77.49,356
Mandya,Mandya,12.5704,76.92,356
Karimnagar,Karimnagar,18.4604,79.11,356
Tumkur,Tumkur,13.33,77.1,356
Mysore,Mysore,12.31,76.66,356
Hubli,Hubli,15.36,75.125,356
Shimoga,Shimoga,13.9304,75.56,356
Chandrapur,Chandrapur,19.97,79.3,356
Bellary,Bellary,15.15,76.915,356
Davangere,Davangere,14.47,75.92,356
Amritsar,Amritsar,31.64,74.87,356
Belgaum,Belgaum,15.865,74.505,356
Etawah,Etawah,26.7855,79.015,356
Patna,Patna,25.625,85.13,356
Purnia,Purnia,25.7854,87.48,356
Bhusawal,Bhusawal,21.02,75.83,356
Nandyal,Nandyal,15.5204,78.48,356
Kurnool,Kurnool,15.83,78.03,356
Kolar,Kolar,13.1337,78.1334,356
Nellore,Nellore,14.44,79.9899,356
Tiruvannamalai,Tiruvannamalai,12.2604,79.1,356
Kanchipuram,Kanchipuram,12.8337,79.7167,356
Valparai,Valparai,10.3204,76.97,356
Tiruppur,Tiruppur,11.0804,77.33,356
Alappuzha,Alappuzha,9.5004,76.37,356
Kollam,Kollam,8.9004,76.57,356
Karur,Karur,10.9504,78.0833,356
Kumbakonam,Kumbakonam,10.9805,79.4,356
Thanjavur,Thanjavur,10.7704,79.15,356
Nagercoil,Nagercoil,8.1804,77.43,356
